GENE	SLMC2	CGH1	CGH2	UST4	UST1	SLMC5	SLMC6	CGH6	CGH5	UST5	UST2	SLMC4	UST3	CGH3	UST6	SLMC1	SLMC3	CGH4
gb|DQ075245.1|+|217-1078|ARO:3001006|TEM-143	0	1	1	1	3	0	1	1	0	1	0	1	0	0	0	0	0	0
gb|JF273491.1|+|745-1885|ARO:3002138|DHA-5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gb|AJ295344.1|+|0-1173|ARO:3002519|OCH-6	24	3	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
gb|EU358785.1|+|720-1521|ARO:3001803|OXA-142	0	12	23	1	0	10	0	5	14	0	0	12	0	14	0	0	7	15
gb|AB765395.1|+|0-1143|ARO:3002993|AQU-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
gb|U97042.1|+|0-1218|ARO:3003009|ceoA	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|FR848831.1|+|0-861|ARO:3001375|TEM-184	1	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0
gb|AF495873.1|+|0-861|ARO:3000964|TEM-101	1	0	1	2	0	0	0	2	0	0	1	0	1	1	0	0	0	0
gb|AF104441.1|+|193-1054|ARO:3000922|TEM-53	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	1
gb|HM990671.1|+|5192-6671|ARO:3003112|lsaC	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gb|JX121115.1|+|0-858|ARO:3001187|SHV-148	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gb|KF478993.1|+|1539-2580|ARO:3002913|vanO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|JF703135.1|+|0-813|ARO:3000590|NDM-2	0	1	6	0	0	0	0	0	0	0	0	0	0	1	1	0	3	8
gb|AY445080.1|+|0-801|ARO:3001795|OXA-56	0	6	21	0	0	5	1	12	17	0	2	3	0	5	0	0	5	8
gb|AY635904.1|+|0-801|ARO:3002284|VIM-14	0	13	18	0	0	0	0	3	4	0	0	0	0	8	2	0	0	5
gb|KJ020573.1|+|274-1150|ARO:3002002|CTX-M-144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|JX042489.1|+|141-1002|ARO:3000890|TEM-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|KF730651.1|+|0-657|ARO:3002796|QnrS7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|GQ244501.1|-|59-1619|ARO:3000573|tet(43)	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|M88143.1|+|367-1228|ARO:3000884|TEM-12	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
gb|JX982635.1|+|0-801|ARO:3002306|VIM-36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|KF203108.1|+|0-825|ARO:3001522|OXA-334	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
gb|AB015853.1|+|1330-4471|ARO:3003033|mexY	5	1	0	0	2	0	0	2	2	8	2	1	6	0	4	0	1	7
gb|KP071470.1|+|0-801|ARO:3003178|VIM-42	0	4	5	0	0	0	0	3	4	0	0	0	0	2	1	0	0	4
gb|KM087854.1|+|0-1140|ARO:3002145|DHA-14	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	4
gb|U05883.1|+|555-1458|ARO:3003559|cepA	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
gb|NG_052213.1|+|100-655|ARO:3002547|AAC(6')-Ib-cr1	0	11	21	0	0	1	1	0	11	1	0	1	0	7	1	0	1	11
gb|AL009126.3|-|339155-339749|ARO:3003059|tmrB	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
gb|HG934764.1|+|0-864|ARO:3001351|SHV-183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|DQ279850.1|+|0-861|ARO:3001014|TEM-147	0	0	0	0	2	0	0	2	1	0	0	0	1	0	0	0	0	0
gb|HM015626.1|+|883-1540|ARO:3002800|QnrVC3	0	2	0	2	0	7	0	0	1	0	5	14	0	8	0	0	17	2
gb|AY436361.1|+|131-992|ARO:3000995|TEM-131	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|EU419745.1|+|0-801|ARO:3002285|VIM-15	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gb|FJ262599.1|+|0-1149|ARO:3002184|MOX-4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|X65252.1|+|175-1036|ARO:3000880|TEM-8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gb|X64523.1|-|476-1337|ARO:3000875|TEM-3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
gb|X55640.1|+|111-972|ARO:3001064|SHV-5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AJ584700.2|+|33-582|ARO:3002589|AAC(6')-Iid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gb|DQ485530.1|+|0-657|ARO:3002791|QnrS2	0	5	1	7	1	0	0	3	2	0	0	0	0	1	0	0	0	3
gb|AJ318094.1|+|0-861|ARO:3000961|TEM-94	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AJ884726.1|-|539-1325|ARO:3002614|aadA14	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	4
gb|HQ342889.1|+|0-882|ARO:3002323|KPC-13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|CP000863.1|+|251961-252762|ARO:3001415|OXA-20	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
gb|AY524988.1|+|0-801|ARO:3002279|VIM-9	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|HM488986.1|+|0-822|ARO:3001465|OXA-165	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AF300454.1|+|0-801|ARO:3002273|VIM-3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|EU729727.1|+|0-882|ARO:3002317|KPC-7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gb|DQ836009.1|+|1309-2131|ARO:3002879|linG	13	2	1	1	0	23	12	0	2	2	0	1	1	11	2	0	1	3
gb|KM087859.1|+|0-1146|ARO:3002176|MIR-11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|GU199039.2|+|1205-2033|ARO:3001705|OXA-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gb|KP050490.1|+|0-1140|ARO:3002141|DHA-10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gb|AF188199.1|+|214-1075|ARO:3000936|TEM-70	1	1	0	1	1	0	0	1	2	1	0	0	0	1	0	0	3	0
gb|JQ348841.1|+|0-813|ARO:3002355|NDM-4	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5
gb|AJ277415.1|+|0-861|ARO:3000953|TEM-86	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0
gb|AB926431.1|+|510-1323|ARO:3002362|NDM-12	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
gb|AB894482.1|-|35038-35500|ARO:3003199|AAC(6')-Iak	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|GQ202694.1|+|0-852|ARO:3002387|BEL-3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AF090987.1|+|0-1185|ARO:3000561|tet(30)	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AF190694.1|+|208-1069|ARO:3000942|TEM-76	0	2	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	2
gb|JN420336.1|-|1399-2230|ARO:3001396|OXA-1	0	2	1	0	1	1	0	3	2	0	0	0	0	4	0	0	0	0
gb|AJ400619.1|+|33-834|ARO:3001424|OXA-29	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gb|M97297.1|+|4649-5803|ARO:3002931|vanS_in_vanA_cl	0	0	0	0	0	0	0	0	1	0	0	0	0	0	18	0	0	0
gb|AM778091.1|+|26-815|ARO:3002288|VIM-18	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
gb|JX258134.1|+|0-801|ARO:3002303|VIM-33	0	5	7	0	0	0	0	0	1	0	0	0	0	4	1	0	0	4
gb|AY237830.1|+|0-831|ARO:3001781|OXA-47	0	0	1	1	0	2	4	0	0	1	0	0	1	0	0	0	6	2
gb|DQ839391.1|+|38018-38255|ARO:3003021|dfrB2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gb|AF468003.1|+|0-861|ARO:3000974|TEM-111	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
gb|M97297.1|+|6979-8010|ARO:3000010|vanA	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0
gb|HF947514.1|+|0-825|ARO:3001504|OXA-309	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gb|DQ831141.1|+|8921-9578|ARO:3002707|QnrA1	4	4	1	0	0	0	0	2	3	4	61	0	12	8	15	0	0	19
gb|KJ541681.1|+|19526-20000|ARO:3002854|dfrA1	3	4	24	4	0	1	0	5	4	0	0	32	1	2	1	0	0	7
gb|X65253.1|+|175-1036|ARO:3000894|TEM-24	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
gb|KF203109.1|+|0-822|ARO:3001523|OXA-335	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|EU177504.3|+|3052-3469|ARO:3000603|Erm(41)	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gb|AY494945.1|+|1309-2449|ARO:3002134|DHA-3	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3
gb|EU547447.1|+|0-825|ARO:3001653|OXA-132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gb|AY327539.1|+|0-858|ARO:3000985|TEM-123	0	2	0	1	1	0	0	0	0	1	3	0	0	0	2	0	0	0
gb|M55427.1|+|273-1119|ARO:3002543|AAC(3)-IXa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gb|AF506748.1|+|38-899|ARO:3000971|TEM-108	0	2	0	0	1	2	0	0	1	1	1	0	1	2	2	0	1	1
gb|KC465200.1|+|0-882|ARO:3002327|KPC-17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AF047171.1|+|135-996|ARO:3000929|TEM-60	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|KF534911.1|+|39-513|ARO:3003013|dfrA15	2	2	0	2	0	0	1	1	1	0	0	0	0	2	0	0	0	2
gb|FJ854362.1|+|2338-2812|ARO:3002862|dfrA7	0	0	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1
gb|AF313494.1|+|0-1479|ARO:3002819|msrC	0	0	0	11	0	0	0	1	9	0	0	0	0	0	0	0	3	11
gb|KF705208.1|+|0-861|ARO:3001362|SHV-179	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|LK391770.1|+|19707-20568|ARO:3000876|TEM-4	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0
gb|U38944.1|+|0-1536|ARO:3003037|opcM	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|KM210086.1|+|9067-9880|ARO:3003183|NDM-14	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
gb|AJ223970.1|+|796-2050|ARO:3000463|gimA	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|K00544.1|+|0-663|ARO:3002672|Bpum_cat86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gb|CP011360.1|+|6169922-6170807|ARO:3000856|BJP-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
gb|AY509111.1|+|0-1056|ARO:3002894|otr(C)	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gb|AE004091.2|+|177306-178458|ARO:3003679|TriA	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
gb|AE004091.2|+|178454-179525|ARO:3003680|TriB	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
gb|AE004091.2|+|5584100-5585549|ARO:3003682|OpmH	0	0	0	7	0	0	0	0	0	54	5	0	3	4	22	0	2	1
gb|AB219524.1|+|22-1180|ARO:3003698|mexP	0	0	0	0	0	0	0	0	0	3	0	0	3	0	1	0	0	0
gb|AB219524.1|+|1176-4338|ARO:3003699|mexQ	0	0	3	1	2	1	0	4	25	7	1	0	1	14	14	0	0	10
gb|AE004091.2|-|4119269-4120373|ARO:3003692|MexJ	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
gb|AE004091.2|+|4903465-4904596|ARO:3003030|MexV	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
gb|AB219523.1|+|21-1179|ARO:3003704|mexM	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0
gb|AB219523.1|+|1175-4286|ARO:3003705|mexN	0	1	0	0	2	0	1	0	1	8	3	0	3	2	2	0	1	0
gb|AF324834.1|+|0-900|ARO:3003712|VEB-1b	0	2	3	8	0	8	0	0	3	2	2	3	25	16	16	0	2	4
gb|KP109675.1|+|1328-2201|ARO:3003716|CPS-1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
gb|CP007593.1|+|2148923-2149772|ARO:3001301|RlmA(II)	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AE014292.2|+|568280-570923|ARO:3003772|Bsui_mprF	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0
gb|EU182575.1|+|1685-2945|ARO:3004665|cmlA8	0	1	1	4	0	8	0	1	0	0	0	4	1	1	0	0	0	0
gb|CP001336.1|+|1776504-1777113|ARO:3003725|vanX_in_vanI_cl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gb|BX571857.1|+|52819-53458|ARO:3003733|fusC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
gb|KP399637.1|+|31476-33444|ARO:3003746|optrA	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
gb|AJ492820.1|+|404-1235|ARO:3003793|SPM-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|EU022315.1|+|0-861|ARO:3004621|AAC(3)-IIe	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1
gb|JX306689.2|+|0-828|ARO:3001551|OXA-364	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AF024601.1|+|302-1196|ARO:3004784|FAR-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gb|AP014611.1|-|26117-26690|ARO:3003200|AAC(6')-Ian	0	3	16	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2
gb|JQ269335.1|-|33232-33889|ARO:3004624|QnrS11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gb|AJ867237.1|+|176-650|ARO:3004640|dfrA15b	0	3	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0
gb|HQ247816.1|+|638-1202|ARO:3004641|aacA43	0	0	0	0	0	4	1	0	1	0	0	0	0	1	0	0	5	0
gb|Z86002.1|+|335-809|ARO:3004644|Pmir_dfrA6	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
gb|KF730243.1|+|0-1143|ARO:3004647|AQU-2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|NG_055286.1|+|1-1152|ARO:3006330|ADC-156	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|MKQI01000097.1|+|776-1433|ARO:3004625|QnrS12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|GQ900432.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	0	2	1	0	0	0	0	2	1	0	0	0	2	2	1	0	0	5
gb|KU612222.1|+|80337-81078|ARO:3003908|Erm(47)	0	3	10	0	0	17	0	1	4	1	0	14	0	4	3	0	0	11
gb|KF730244.1|+|0-1149|ARO:3004648|AQU-3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|KT736121.1|+|1176-1977|ARO:3001555|OXA-368	0	6	18	1	0	1	0	3	18	1	0	5	1	8	6	0	2	12
gb|KM998962.1|+|0-861|ARO:3003158|TEM-220	0	0	0	0	1	0	0	0	1	0	2	0	1	0	1	0	0	0
gb|EU370913.1|+|46651-47827|ARO:3003922|oqxA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gb|KJ746496.1|+|0-774|ARO:3001558|OXA-372	0	5	5	0	2	0	0	2	2	0	1	4	1	14	0	0	8	3
gb|NZ_PTWF01000025.1|+|35858-37586|ARO:3003948|efrA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	14
gb|HG970103.1|+|0-1086|ARO:3003949|efrB	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	10
gb|AB467372.1|+|284-1571|ARO:3003954|efmA	0	0	0	3	0	0	0	2	4	0	0	0	0	0	1	0	0	11
gb|NG_064712.1|+|1-1152|ARO:3006358|ADC-189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|U40487.1|+|170-1685|ARO:3003967|lfrA	1	10	5	7	10	0	6	8	7	3	1	0	6	1	2	0	0	3
gb|X53796.1|+|186-828|ARO:3004656|Ecol_catII	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
gb|JQ922409.1|+|92-740|ARO:3004658|catA8	0	0	0	4	2	0	0	0	0	0	0	0	0	0	2	0	0	0
gb|CP008790.1|+|144510-145143|ARO:3004660|catB11	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
gb|AB669090.1|+|12438-13221|ARO:3004628|AAC(2')-IIa	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|APOH01000009.1|-|220588-221443|ARO:3001751|OXA-296	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|HG931732.1|+|0-825|ARO:3001559|OXA-373	0	5	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3
gb|KX531046.1|+|0-864|ARO:3003982|LlmA_23S_CLI	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gb|KX531052.1|+|0-2655|ARO:3003992|rphB	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gb|AE004091.2|-|2854010-2855291|ARO:3004073|MuxA	0	0	0	0	2	0	1	0	0	2	0	0	1	0	1	0	0	0
gb|AY139600.1|+|167-998|ARO:3001578|OXA-392	0	0	0	2	0	1	0	0	2	1	0	0	0	1	0	0	4	3
gb|MK105832.1|+|0-813|ARO:3004870|NDM-27	0	1	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0	10
gb|KT428293.1|+|1846-2668|ARO:3004679|rmtE2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gb|MK425035.1|+|0-813|ARO:3004871|NDM-28	0	5	5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	13
gb|KR780479.1|-|1-706|ARO:3001452|OXA-140	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0
gb|DQ185434.2|+|0-1257|ARO:3000462|mgtA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gb|LT673656.1|-|1884344-1885022|ARO:3004054|Paer_CpxR	0	0	1	1	3	0	1	0	2	50	9	1	4	2	14	0	0	2
gb|HQ652506.1|+|373-2098|ARO:3004032|tetA(46)	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
gb|HQ652506.1|+|2099-3836|ARO:3004033|tetB(46)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
gb|AE004091.2|-|2846282-2847779|ARO:3004072|OpmB	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0
gb|MG384740.1|+|0-1641|ARO:3004698|MCR-5.2	0	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	3
gb|KR297239.1|-|414-1428|ARO:3000620|adeL	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1
gb|Z11877.1|+|485-818|ARO:3004039|Ecol_emrE	0	1	0	0	4	1	0	2	2	3	2	3	2	0	0	0	2	1
gb|AJ318073.1|+|793-1990|ARO:3004041|Kpne_acrA	0	1	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0
gb|APQQ01000012.1|-|286900-287728|ARO:3001720|OXA-264	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|APQD01000016.1|+|31095-31929|ARO:3001754|OXA-299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
gb|LLNM01000004.1|-|97677-98466|ARO:3003642|OXA-485	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|CP012901.1|-|5979156-5980365|ARO:3003801|bcr-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
gb|M11036.1|+|0-1377|ARO:3000179|tet(L)	6	0	0	0	1	1	0	4	13	0	1	3	1	0	2	0	0	25
gb|JQ340365.1|+|0-1434|ARO:3003583|basS	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0
gb|AE004091.2|+|476332-477790|ARO:3000379|OprM	0	0	1	0	0	0	0	0	0	4	2	0	1	0	1	0	0	0
gb|KC503911.1|+|9883-10249|ARO:3001205|BRP(MBL)	0	82	52	1	0	4	0	23	171	5	1	0	0	39	21	0	4	96
gb|KJ949106.1|+|0-1146|ARO:3004745|MIR-23	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AE004091.2|-|1472546-1473980|ARO:3004077|PmpM	0	0	0	0	0	0	0	0	0	3	5	0	3	0	2	0	0	0
gb|KX470419.1|+|3811-4615|ARO:3004085|lnuG	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
gb|KX812714.1|+|0-813|ARO:3004093|NDM-17	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8
gb|EU847537.1|+|1671-3207|ARO:3004103|QepA2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
gb|AE004091.2|-|2503424-2503895|ARO:3004107|Paer_soxR	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
gb|KP903885.1|+|0-828|ARO:3003611|OXA-455	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AY312416.1|+|0-1122|ARO:3004123|Bpse_Omp38	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gb|AFRQ01000061.1|-|22598-23990|ARO:3004142|OprZ	560	3	17	16	0	6	0	0	4	24	0	0	2	0	3	0	9	0
gb|AFRQ01000061.1|-|27130-28306|ARO:3004143|AxyX	552	3	46	20	6	6	1	4	1	22	0	0	1	6	4	0	10	2
gb|AY453162.1|+|500-1271|ARO:3004189|Bla2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gb|AY701528.1|+|9695-10589|ARO:3004191|APH(2'')-If	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
gb|DQ004496.1|+|0-873|ARO:3004213|GOB-18	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gb|EU159120.1|+|0-858|ARO:3004826|LAP-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|KR131616.1|+|0-708|ARO:3004463|EBR-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
gb|AJ007350.1|+|239-1094|ARO:3004359|ACI-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
gb|KX686116.1|+|0-1536|ARO:3004379|QepA4	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
gb|MG739510.1|+|0-858|ARO:3004444|RSA-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|M58472.1|+|147-777|ARO:3004451|Afab_ACT_CHL	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gb|X92945.2|-|8934-9582|ARO:3004458|Efae_ACT_CHL	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	8
gb|NC_002516.2|-|779462-780101|ARO:3002679|Paer_catB7	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
gb|MF095097.1|-|1855-3484|ARO:3004470|poxtA	0	0	4	0	0	0	0	0	7	0	0	1	0	0	1	0	0	0
gb|AF339733.1|+|436-1315|ARO:3004766|CGA-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|KP689347.1|-|8602-9544|ARO:3004757|BKC-1	0	9	15	0	0	0	0	2	1	0	1	0	0	38	0	0	0	2
gb|AF189296.1|+|0-756|ARO:3004809|GOB-2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|CEWL01000009.1|-|23801-24671|ARO:3001458|OXA-153	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|AF279904.1|+|159-1092|ARO:3004740|AST-1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1
gb|APPJ01000001.1|+|17227-18073|ARO:3001731|OXA-275	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
gb|KU721146.1|+|0-762|ARO:3003620|OXA-464	0	1	0	7	0	0	0	0	0	0	0	3	0	7	0	0	12	1
gb|AQFM01000048.1|-|191231-191927|ARO:3004479|OXA-664	0	3	19	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0
gb|JCMW02000002.1|-|55721-56522|ARO:3004489|OXA-663	0	22	46	2	0	4	1	4	35	1	0	9	2	11	0	0	2	22
gb|AJ276031.1|+|111-906|ARO:3004837|OXA-724	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gb|KP735848.1|+|0-813|ARO:3003663|NDM-15	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
gb|APPZ01000001.1|+|7525-8353|ARO:3001735|OXA-280	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
gb|AJ006275.1|+|71-959|ARO:3004775|CME-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
gb|LC055762.1|+|565-1306|ARO:3004823|IMP-52	0	3	6	0	0	0	0	2	4	0	0	0	0	2	0	0	0	0
gb|MF370080.1|+|0-813|ARO:3004862|NDM-19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gb|AJ011502.1|+|300-1425|ARO:3004122|Kpne_OmpK37	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3
gb|EF063111.1|+|1121-1988|ARO:3004856|SCO-1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
gb|KU299753.1|+|0-741|ARO:3004494|IMP-55	0	1	3	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
gb|APON01000041.1|+|10443-11268|ARO:3001736|OXA-281	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
