GENE	SLMC2	CGH1	CGH2	UST4	UST1	SLMC5	SLMC6	CGH6	CGH5	UST5	UST2	SLMC4	UST3	CGH3	UST6	SLMC1	SLMC3	CGH4
blaZ_98_LTEF01000041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_99_LTNH01000008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_100_LTMH01000008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_101_LTLP01000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_102_MLQA01000023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_103_FQSJ01000009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_104_FQHI01000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_105_FQJS01000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_106_FQHX01000011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_107_FQDM01000011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_108_FQPO01000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_41_AENR01000015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_86_AIZE01000023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_109_AOAS01000022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_110_AJCZ01000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_111_AJCN01000010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_112_AKGL01000044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_113_AHVS01000008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_114_NC_013379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_115_FN433596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_116_NC_013348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_117_ACHE01000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_118_NC_004461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_119_NZ_CANQ01000029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_120_NZ_ALWG01000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_121_AIWM01000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_122_NZ_AJGE01000057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_123_NC_013653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_124_NC_013944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_125_CP003194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_126_NC_013374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_127_ACFR01000018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_128_GQ900471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_130_AHKZ01000073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_131_GQ900485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_132_AHVO01000010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_133_AIDT01000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_134_NZ_AJGE01000047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_135_AB811795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_136_NZ_ALWE01000009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_137_GQ915265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaZ_138_CP003979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaVIM-46_1_KP749829	0	1	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
blaVIM-45_1_KP681695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaVIM-44_1_KP681696	0	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blaVIM-43_1_KP096412	0	11	15	0	0	0	0	7	9	0	0	0	0	9	3	0	0	12
blaVIM-42_1_KP071470	0	7	5	0	0	0	0	3	2	0	0	0	0	4	1	0	0	3
blaVIM-41_1_KP771862	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaVIM-40_1_HG934765	0	6	21	0	0	0	0	2	2	1	0	0	0	10	2	0	0	9
blaVIM-39_1_KF131539	0	2	9	0	0	0	0	2	2	0	0	0	0	5	1	0	0	1
blaVIM-54_1_KY508061	0	15	18	0	0	0	0	7	6	0	0	0	0	7	5	0	0	5
blaVIM-52_1_KX349731	0	3	10	0	0	0	0	5	1	0	0	0	0	2	0	0	0	4
blaVIM-51_1_KU746270	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
blaVIM-50_1_KU663375	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaVIM-49_1_KU663374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaVIM-48_1_KY362199	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1
blaVIM-47_1_KT954134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-30_1_KM589497	0	10	10	0	0	0	0	1	12	0	0	0	0	0	1	0	0	3
blaIMP-23_1_DQ417222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-21_1_AB204557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-17_1_AJ512502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-56_1_KU315553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-55_1_KT935306	0	8	10	0	0	0	0	5	7	0	0	0	0	2	0	0	0	0
blaIMP-54_1_KU052795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-53_1_HM106457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-52_1_LC055762	0	3	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1
blaIMP-51_1_LC031883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-49_1_KP681694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-48_1_KM087857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-45_1_EU352796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-67_1_MF281100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-66_1_LC190726	0	3	12	0	0	0	0	2	4	0	0	0	0	1	0	0	0	1
blaIMP-63_1_KX821663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-62_1_KX753224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-61_1_KX462700	0	4	19	1	0	0	0	1	12	0	0	0	0	2	0	0	0	0
blaIMP-60_1_LC159227	0	7	18	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0
blaIMP-59_1_KX196782	0	21	21	0	0	0	0	11	9	0	0	0	0	7	3	3	0	9
blaIMP-70_1_MG748725	0	10	10	0	0	0	1	8	3	0	0	0	0	5	2	0	0	2
blaIMP-68_1_MF669572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-6_1_AB753460	0	1	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
blaIMP-9_1_FJ655384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-10_1_AB074435	0	3	4	0	0	0	0	3	6	0	0	0	0	2	0	0	0	0
blaIMP-13_1_AJ550807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-25_1_EU541448	0	9	14	0	0	0	0	1	5	0	0	0	0	1	0	0	0	2
blaIMP-71_1_MG818167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-73_1_MH021848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-74_1_MH243349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaIMP-75_1_MH243350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaVIM-57_1_MH450217	0	7	4	0	0	0	0	1	1	0	0	0	0	4	0	0	0	3
blaVIM-56_1_MG834535	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaNDM-22_1_MH243357	0	10	4	0	1	1	0	3	26	0	0	0	0	3	2	0	1	22
blaNDM-23_1_MH450214	0	16	10	0	0	0	0	0	19	0	0	0	0	0	1	0	3	20
blaNDM-24_1_MH450215	0	16	19	1	0	0	1	2	46	0	0	0	0	4	8	0	1	32
blaKPC-13_1_HQ342889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaKPC-12_1_HQ641422	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
blaKPC-22_1_KM379100	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
blaKPC-21_1_LN609376	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
blaKPC-19_1_KJ775801	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blaKPC-18_1_KT884517	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
blaKPC-17_1_KC465200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
blaKPC-30_1_KY646302	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
blaKPC-29_1_KY563764	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blaKPC-28_1_KY282958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
blaKPC-27_1_KX828722	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaKPC-26_1_KX619622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
blaKPC-25_1_KU216748	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaKPC-24_1_KR052099	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
blaKPC-23_1_MH450213	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blaKPC-31_1_MAPH01000113	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blaKPC-32_1_MAPO01000050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaKPC-33_1_CP025144	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
blaKPC-34_1_KU985429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaKPC-35_1_MH404098	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
blaCTX-M-148_1_KJ020574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-150_1_KF769131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-151_1_AB916359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-155_1_KM211508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blaCTX-M-156_1_KM211509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-157_1_KM211510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-158_1_KM211691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-159_1_AB976602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-160_1_KP050493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-161_1_KP128034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-162_1_KP681697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-163_1_KP681698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-164_1_KP727571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-165_1_KP727572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-166_1_KU978909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-167_1_KR537428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-168_1_KR537429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-169_1_KR779864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-170_1_KR822223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-171_1_KT277545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-172_1_KT251041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-173_1_KT997884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-174_1_KT997886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-175_1_KT997887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-176_1_KT997888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-177_1_KT997889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-179_1_KU705393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-180_1_KX056899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-181_1_KX056900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-182_1_KX056901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-183_1_KX263246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-184_1_KX263247	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blaCTX-M-186_1_KX446939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-188_1_KX676491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-189_1_FJ657512	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blaCTX-M-190_1_KX664469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-191_1_KY271097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-192_1_KY271098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-193_1_KY563766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-194_1_KY563767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-195_1_KY563768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-196_1_KY563769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-197_1_KY646303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-198_1_KY646304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-199_1_KY786032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-200_1_KY997188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-201_1_KY997189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-202_1_MF195067	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
blaCTX-M-203_1_MF196230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-204_1_MF281085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-206_1_KJ802520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-207_1_LC348384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-208_1_MH067958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-209_1_MH067959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-210_1_MH067960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-211_1_MH067961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-212_1_MH067962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-213_1_MH094805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-214_1_MH121688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-216_1_MH243352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-217_1_MH243354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-218_1_MH243358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-219_1_CP019080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-220_1_MH450163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-7_1_AJ005045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-73_1_DQ343292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-122_1_JN790863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-127_1_MF196229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-137_1_KF790923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-138_1_KF526119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-141_1_KC964871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-144_1_KJ020573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-146_1_KY938173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-2_1_AB176535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-5_1_U95364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-3_1_Y10278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-79_1_EF426798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-59_1_DQ408762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-63_1_AB205197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-65_1_EF418608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-55_1_DQ810789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-52_1_DQ223685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-37_1_AY649755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-38_1_AY822595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-22_1_AY080894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-26_1_AY157676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-27_1_AY156923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCTX-M-15_1_AY044436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-156_1_MF770636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-155_1_KR261698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-154_1_MF196231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-153_1_MF042206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-152_1_KY978224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-151_1_KY780116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-150_1_QCWX01000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-149_1_KY624574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-148_1_KY624573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-147_1_KY563765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-146_1_KX034085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-145_1_KX470426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-144_1_KY066478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-143_1_KY009534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-142_1_KX881969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-141_1_KX537750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-140_1_KX354367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-139_1_KU641016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-138_1_KT997883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-135_1_KP981366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blaCMY-134_1_KP860987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-133_1_KP862819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-132_1_KP862820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-131_1_KP281294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-130_1_KP207589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-129_1_KM985467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-128_1_KM985466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-127_1_KM985465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-125_1_KM985463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-124_1_KM985462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-122_1_KM985460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-121_1_KM507172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-119_1_KM087845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-118_1_KM087838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-117_1_KM087844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-116_1_KM087840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-115_1_KM087839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-114_1_KM087846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-113_1_KM087836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-112_1_KM087837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-111_1_KJ155695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-110_1_AB872957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-109_1_AJ746169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-108_1_KF564648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-107_1_GQ162215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-106_1_KM983294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-105_1_KJ207205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-104_1_KF150216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-103_1_KF526116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-102_1_KF526115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-101_1_KF526114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-100_1_KF526113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-97_1_KC007363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-96_1_KC007362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-93_1_KF992025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-90_1_HE819404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-89_1_HE819403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-86_1_KJ207204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-85_1_KJ207202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-82_1_KJ207203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-59_1_NG_048854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-50_1_FN645444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-43_1_FJ360626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-39_1_AB372224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-31_1_EF622224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-30_1_LMYO01000054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blaCMY-16_1_AJ781421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
