clade_name	SLMC2	CGH1	CGH2	UST4	UST1	SLMC5	SLMC6	CGH6	CGH5	UST5	UST2	SLMC4	UST3	CGH3	UST6	SLMC1	SLMC3	CGH4
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_paravirosa	0.0	0.0	0.0	0.00391	0.0	0.00169	0.0	0.0	0.00228	0.0	0.0	0.00311	0.0	0.0	0.0	0.0	0.0	0.00574
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9715|s__GGB9715_SGB15265	0.0	0.0	0.0	0.00374	0.0	0.0	0.0	0.0	0.0055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00693
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB51959|s__GGB51959_SGB72479	0.0	0.0	0.0	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter_SGB73374	0.0	0.0	0.0	0.00366	0.0019	0.0	0.0	0.0	0.0	0.00255	0.0	0.0	0.00981	0.0	0.0077	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Gordoniaceae|g__Gordonia|s__Gordonia_rubripertincta	0.0	0.0	0.0	0.00319	0.0	0.0	0.0	0.0	0.0	0.0021	0.0	0.0	0.01147	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Gordoniaceae|g__Gordonia|s__Gordonia_terrae	0.0	0.0	0.0	0.0031	0.06837	0.0	0.0	0.0	0.03439	0.0	0.0	0.0	0.00684	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Williamsia|s__Williamsia_marianensis	0.0	0.0	0.0	0.0031	0.0	0.0	0.0	0.0	0.0	0.07843	0.0	0.0	0.15483	0.0	0.5403	0.0	0.0017	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Undibacterium|s__Undibacterium_macrobrachii	0.0	0.0	0.0	0.00303	0.0	0.0	0.0	0.0	0.0	0.00264	0.0	0.0	0.02827	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Nocardia|s__Nocardia_nova	0.0	0.0	0.0	0.00297	0.0	0.0	0.02492	0.02119	0.01813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_radiotolerans	0.0	0.0	0.0	0.00296	0.0	0.0	0.0	0.0	0.0	0.01056	0.09928	0.0	0.73454	0.0	0.02438	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Niabella|s__Niabella_pedocola	0.0	0.0	0.0	0.00289	0.00352	0.0	0.0	4e-05	0.0	0.04135	0.00681	0.0	0.00547	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Gordoniaceae|g__Gordonia|s__Gordonia_alkanivorans	0.0	0.0	0.0	0.00258	0.0907	0.0	0.0	0.0	0.0	0.01736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_eligens	0.0	0.0	0.0	0.00256	0.0	0.00525	0.0	0.0	0.0035	0.0	0.0	0.0	0.01577	0.0	0.0	0.0	0.0	0.02543
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_moriokaense	0.0	0.0	0.0	0.00226	0.01215	0.0	0.00032	0.0	0.00304	0.00606	0.00046	0.0	0.02031	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Ciceribacter|s__Ciceribacter_naphthalenivorans	0.0	0.0	0.0	0.00209	0.0	0.0	0.0	0.0	0.001	0.00889	0.0	0.0	0.77863	0.00765	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	0.0	0.0	0.0	0.00209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Curvibacter|s__Curvibacter_gracilis	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Sinobacteraceae|g__Hydrocarboniphaga|s__Hydrocarboniphaga_daqingensis	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia|s__Pseudonocardia_hydrocarbonoxydans	0.0	0.0	0.0	0.00167	0.0	0.0	0.0	0.0	0.0	0.03148	0.0	0.0	0.0	0.0	0.00106	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Sinobacteraceae|g__Nevskia|s__Nevskia_ramosa	0.0	0.0	0.0	0.00165	0.0	0.0	0.0	0.0	0.0	0.00063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae|g__Phycicoccus|s__Phycicoccus_mangrovi	0.0	0.0	0.0	0.00162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01307	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Propioniciclava|s__Propioniciclava_tarda	0.0	0.0	0.0	0.00157	0.0	0.0	0.0	0.0	0.0	0.16092	0.02428	0.0	0.0	0.0	0.01436	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Xanthobacteraceae|g__Labrys|s__Labrys_sp_KNU_23	0.0	0.0	0.0	0.00153	0.09269	0.0	0.0	0.0	0.0	0.00058	0.0417	0.0	0.00376	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Tsukamurellaceae|g__Tsukamurella|s__Tsukamurella_sp_PLM1	0.0	0.0	0.0	0.0015	0.0	0.0	0.00757	0.0	0.09198	0.0	0.0082	0.0	0.0	0.0	0.0	0.0	0.0	0.00517
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_sp_CY25R_8	0.0	0.0	0.0	0.00148	0.0	0.0	0.0	0.0	0.0	0.16879	0.0	0.0	0.0	0.0	0.22083	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Chitinophaga|s__Chitinophaga_rhizosphaerae	0.0	0.0	0.0	0.00146	0.0	0.0	0.0	0.0	0.0	0.00234	0.0	0.0	0.0028	0.0	0.00134	0.0	0.00131	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_metallidurans	0.0	0.0	0.0	0.00143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05553	0.0	0.00801	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_opacus	0.0	0.0	0.0	0.00138	0.00107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00787
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter_denitrificans	0.0	0.0	0.0	0.00118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae|g__Dechloromonas|s__Dechloromonas_sp_H13	0.0	0.0	0.0	0.00113	0.00178	0.0	0.0	0.0	0.0	0.0	0.29868	0.0	0.00549	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Tahibacter|s__Tahibacter_caeni	0.0	0.0	0.0	0.00109	0.01897	0.15232	0.0	0.0	0.00827	0.00224	0.03125	0.0	0.40148	0.0	0.06763	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_canariasense	0.0	0.0	0.0	0.00082	0.0	0.0	0.0	0.0	0.0	0.0	0.01339	0.0	0.14966	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Kineosporiales|f__Kineosporiaceae|g__Kineosporia|s__Kineosporia_sp_A_224	0.0	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0	0.00111	0.00869	0.0	0.01148	0.0	0.00056	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_kongjuensis	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00395	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Formosimonas|s__Formosimonas_limnophila	0.0	0.0	0.0	0.00062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00787	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_sp_WSJ_2	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.00091	0.0	0.0	0.0	0.0	0.00317	0.00097	0.0	0.0	0.00023
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales|f__Leptospiraceae|g__Leptonema|s__Leptonema_illini	0.0	0.0	0.0	0.00057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter_silvestris	0.0	0.0	0.0	0.00057	0.00055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00177	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_anyangense	0.0	0.0	0.0	0.00049	0.00799	0.0	0.0	0.0	0.0	0.0022	0.05492	0.0	0.00828	0.0	0.0042	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Paratractidigestivibacter|s__Paratractidigestivibacter_faecalis	0.0	0.0	0.0	0.00048	0.0	0.0	0.0	0.0	0.0	0.00364	0.04503	0.0	0.01255	0.0	0.00058	0.0	0.0	0.02
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Sandaracinomonas|s__Sandaracinomonas_limnophila	0.0	0.0	0.0	0.00042	0.0	0.0	0.0	0.0	0.0	0.0	0.03237	0.0	0.00343	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_sp_E740	0.0	0.0	0.0	0.00038	0.03334	0.0	0.0	0.0	0.0	0.00379	0.0	0.0	0.0036	0.0	0.00696	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_koreensis	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Arcticibacter|s__Arcticibacter_tournemirensis	0.0	0.0	0.0	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045	0.0057	0.00034	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp_A_1	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.4805	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Niabella|s__Niabella_soli	0.0	0.0	0.0	0.00016	0.30932	0.0	0.0	0.0	0.0	0.0	0.00502	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingorhabdus|s__Sphingorhabdus_contaminans	0.0	0.0	0.0	0.00015	0.0108	0.0	0.00754	0.0	0.0	0.00546	0.02329	0.0	0.02037	0.0	0.00507	0.0121	0.00315	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_flavus_Wang_et_al_2016	0.0	0.0	0.0	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00552	0.0	0.00088	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Vagococcus|s__Vagococcus_acidifermentans	0.0	0.0	0.0	0.00012	0.01387	0.0	0.0	0.0	0.0	0.0	0.07629	0.0	0.0	0.0	0.06558	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_subterraneus	0.0	0.0	0.0	9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Hydrogenophaga_sp_IBVHS2|t__SGB22456	0.0	0.0	0.0	1.89984	0.0	0.0	0.0	0.0	0.0	0.01894	1.43933	0.0	0.77223	0.0	0.03933	0.0	0.00704	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Limnobacter|s__Limnobacter_SGB24796|t__SGB24796	0.0	0.0	0.0	1.60484	0.0	0.0	0.00741	0.0	0.0	0.64977	0.10973	0.04308	16.12527	0.0	0.00297	0.0	0.87985	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Aurantimicrobium|s__Aurantimicrobium_photophilum|t__SGB24005	0.0	0.0	0.0	1.47657	0.0	0.0	0.0	0.0	0.0	0.15016	0.18846	0.0	0.33362	0.0	0.02769	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__Candidatus_Saccharibacteria_unclassified|s__Candidatus_Saccharibacteria_bacterium_CAG1|t__SGB102662	0.0	0.0	0.0	1.44942	0.82328	0.14529	0.0	0.0	0.00058	0.02298	1.17463	0.14314	0.99113	0.0	0.46133	0.09302	0.09099	0.00605
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_suis|t__SGB101628	0.0	0.0	0.0	1.19088	0.01798	0.00187	0.0	0.00622	0.0	0.0	0.00675	0.0	0.0	0.0	0.00605	0.0	0.0059	0.07508
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_celericrescens|t__SGB78931	0.0	0.0	0.0	1.14998	0.27001	0.0	0.0	0.0	0.0	0.00289	0.43914	0.0	1.47107	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sphaerotilaceae|g__Methylibium|s__Methylibium_petroleiphilum|t__SGB12814	0.0	0.0	0.0	0.81185	0.0	0.0	0.00144	0.0	0.0	0.0	2.27437	0.20103	1.10901	0.0	1.83364	0.0	2.87	0.0
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Aquirufa|s__Aquirufa_nivalisilvae|t__SGB21637	0.0	0.0	0.0	0.73514	0.0	0.0	0.0	0.0	0.0	0.09441	0.08893	0.0	0.27888	0.0	0.00022	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_lemanii|t__SGB64161	0.0	0.0	0.0	0.59996	0.55235	0.0	0.0	0.0	0.0	0.0	0.37307	0.0	0.0055	0.0	0.19748	0.0	0.00051	0.01057
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter|s__Polynucleobacter_yangtzensis|t__SGB30622	0.0	0.0	0.0	0.52705	0.0	0.0	0.0	0.0	0.0	4.60281	0.0	0.0	0.83457	0.0	0.14187	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__GGB77179|s__GGB77179_SGB136227|t__SGB136227	0.0	0.0	0.0	0.52044	0.0	0.0	0.0	0.0	0.0	1.28375	1.11017	0.0	2.36527	0.0	2.12251	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_obuense|t__SGB15678	0.0	0.0	0.0	0.40687	0.0	0.0	0.0	0.0	0.07404	0.08073	0.27229	0.0	3.53241	0.0	0.01278	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Sediminibacterium|s__Sediminibacterium_goheungense|t__SGB27680	0.0	0.0	0.0	0.39148	0.0	0.0	0.0	0.0	0.0	0.24337	2.49308	0.0	0.62229	0.0	0.17443	0.00141	0.01969	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Ligilactobacillus|s__Ligilactobacillus_ruminis|t__SGB7061	0.0	0.0	0.0	0.33903	0.14933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06983	0.0	0.0	0.00284
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter_lycopersici|t__SGB88935	0.0	0.0	0.0	0.33577	0.24351	0.0	0.00314	0.0028	0.00379	0.1324	0.01863	0.0	0.33091	0.0	0.37464	0.0	0.00625	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_paludicola|t__SGB34907	0.0	0.0	0.0	0.29406	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.06981	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Perlucidibacaceae|g__Perlucidibaca|s__Perlucidibaca_piscinae|t__SGB33025	0.0	0.0	0.0	0.25697	0.93818	0.0	0.0	0.0	0.0	0.00455	0.0	0.0	0.21391	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacillota|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Catenibacterium|s__Catenibacterium_tridentinum|t__SGB6783	0.0	0.0	0.0	0.25553	0.07996	0.00172	0.0	0.0	0.0	0.0	0.0	0.0	0.03979	0.0	0.01298	0.0	0.00758	0.02869
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum|t__SGB4811	0.0	0.0	0.0	0.19601	0.0	0.00092	0.0	0.0	0.0	0.0	0.0847	0.0	0.04191	0.0	0.0	0.0	0.0	0.0267
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_paragordonae|t__SGB15579	0.0	0.0	0.0	0.18506	1.20102	0.0	0.38344	0.02341	0.0	0.05972	2.37788	0.0	0.56745	0.0	0.0327	0.0	0.00134	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium|t__SGB7968	0.0	0.0	0.0	0.16681	0.0	0.0	0.0	0.0	0.01207	0.00229	0.0	0.0	0.03921	0.0	0.0	0.0	0.00402	0.0393
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Baileyella|s__Baileyella_intestinalis|t__SGB3928	0.0	0.0	0.0	0.14398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Methylophilaceae|g__Methylovorus|s__Methylovorus_glucosotrophus|t__SGB9483	0.0	0.0	0.0	0.13672	0.0	0.0	0.0	0.0	0.06273	0.00533	0.0	0.0	2.80913	0.05605	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_rufum|t__SGB15680	0.0	0.0	0.0	0.13478	0.00609	0.0	0.00423	0.0	0.0	0.13051	0.1586	0.0	1.09598	0.0	0.01491	0.0	0.00319	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_biformis|t__SGB6806	0.0	0.0	0.0	0.12594	0.0	0.0121	0.0	0.0	0.0	0.0	0.0	0.00066	0.0	0.0	0.0	0.0	0.0	0.01964
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Gemmobacter|s__Gemmobacter_lanyuensis|t__SGB90490	0.0	0.0	0.0	0.12235	0.88896	0.0	0.0	0.0	0.0	0.00116	0.97577	0.0	0.00755	0.0	0.07429	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_faecis|t__SGB4563	0.0	0.0	0.0	0.11451	0.0	0.00339	0.0	0.00495	0.00655	0.00205	0.0	0.0	0.05155	0.0	0.11079	0.0	0.00145	0.08462
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_kalamii|t__SGB12698	0.0	0.0	0.0	0.10964	0.0	0.0	0.0	0.0	0.0	0.0	0.15357	0.0	0.49347	0.0	0.00529	0.0	0.02547	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_porci|t__SGB6796	0.0	0.0	0.0	0.10766	0.0	0.02324	0.0	0.00606	0.00438	0.00914	0.0	0.00956	0.0	0.0	0.02436	0.0	0.00087	0.10893
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_bacterium_CLA_AA_H250|t__SGB14861	0.0	0.0	0.0	0.10292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00292	0.0	0.0	0.00552
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris|t__SGB14740	0.0	0.0	0.0	0.10215	0.0	0.01319	0.0	0.0	0.0	0.0	0.00113	0.0	0.0	0.0	0.09078	0.0	0.00321	0.00343
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius|t__SGB8007_group	0.0	0.0	0.0	0.09076	0.0	0.0	0.0	0.00697	0.0	0.0	0.0	0.00154	0.01408	0.0	0.02223	0.0	0.00892	0.02327
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Kineosporiales|f__Kineosporiaceae|g__Kineosporia|s__Kineosporia_sp_R_H_3|t__SGB34246	0.0	0.0	0.0	0.08831	0.06766	0.0	0.0	0.0	0.0	0.17003	0.56384	0.0	1.44906	0.0	0.06351	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacteroides|s__Mycobacteroides_chelonae|t__SGB15648	0.0	0.0	0.0	0.08804	0.32054	0.0	0.02695	0.06532	0.00661	0.03715	0.00657	0.0	0.37643	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_rosea|t__SGB16666	0.0	0.0	0.0	0.07518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans|t__SGB4575	0.0	0.0	0.0	0.06883	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.01732	0.0	0.00413	0.0	0.0	0.01063
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_hydrophila|t__SGB9954	0.0	0.0	0.0	0.06637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
